,GSK LN Equity
2022-11-19,115.6319
2022-11-20,115.6319
2022-11-21,115.6319
2022-11-22,115.6319
2022-11-23,115.6319
2022-11-24,115.6319
2022-11-25,115.6319
2022-11-26,115.6319
2022-11-27,115.6319
2022-11-28,115.6319
2022-11-29,115.6319
2022-11-30,115.6319
2022-12-01,115.6319
2022-12-02,115.6319
2022-12-03,115.6319
2022-12-04,115.6319
2022-12-05,115.6319
2022-12-06,115.6319
2022-12-07,115.6319
2022-12-08,115.6319
2022-12-09,115.6319
2022-12-10,115.6319
2022-12-11,115.6319
2022-12-12,115.6319
2022-12-13,115.6319
2022-12-14,115.6319
2022-12-15,115.6319
2022-12-16,115.6319
2022-12-17,115.6319
2022-12-18,115.6319
2022-12-19,115.6319
2022-12-20,115.6319
2022-12-21,115.6319
2022-12-22,115.6319
2022-12-23,115.6319
2022-12-24,115.6319
2022-12-25,115.6319
2022-12-26,115.6319
2022-12-27,115.6319
2022-12-28,115.6319
2022-12-29,115.6319
2022-12-30,115.6319
2022-12-31,116.6023
2023-01-01,116.6023
2023-01-02,116.6023
2023-01-03,116.6023
2023-01-04,116.6023
2023-01-05,116.6023
2023-01-06,116.6023
2023-01-07,116.6023
2023-01-08,116.6023
2023-01-09,116.6023
2023-01-10,116.6023
2023-01-11,116.6023
2023-01-12,116.6023
2023-01-13,116.6023
2023-01-14,116.6023
2023-01-15,116.6023
2023-01-16,116.6023
2023-01-17,116.6023
2023-01-18,116.6023
2023-01-19,116.6023
2023-01-20,116.6023
2023-01-21,116.6023
2023-01-22,116.6023
2023-01-23,116.6023
2023-01-24,116.6023
2023-01-25,116.6023
2023-01-26,116.6023
2023-01-27,116.6023
2023-01-28,116.6023
2023-01-29,116.6023
2023-01-30,116.6023
2023-01-31,116.6023
2023-02-01,116.6023
2023-02-02,116.6023
2023-02-03,116.6023
2023-02-04,116.6023
2023-02-05,116.6023
2023-02-06,116.6023
2023-02-07,116.6023
2023-02-08,116.6023
2023-02-09,116.6023
2023-02-10,116.6023
2023-02-11,116.6023
2023-02-12,116.6023
2023-02-13,116.6023
2023-02-14,116.6023
2023-02-15,116.6023
2023-02-16,116.6023
2023-02-17,116.6023
2023-02-18,116.6023
2023-02-19,116.6023
2023-02-20,116.6023
2023-02-21,116.6023
2023-02-22,116.6023
2023-02-23,116.6023
2023-02-24,116.6023
2023-02-25,116.6023
2023-02-26,116.6023
2023-02-27,116.6023
2023-02-28,116.6023
2023-03-01,116.6023
2023-03-02,116.6023
2023-03-03,116.6023
2023-03-04,116.6023
2023-03-05,116.6023
2023-03-06,116.6023
2023-03-07,116.6023
2023-03-08,116.6023
2023-03-09,116.6023
2023-03-10,116.6023
2023-03-11,116.6023
2023-03-12,116.6023
2023-03-13,116.6023
2023-03-14,116.6023
2023-03-15,116.6023
2023-03-16,116.6023
2023-03-17,116.6023
2023-03-18,116.6023
2023-03-19,116.6023
2023-03-20,116.6023
2023-03-21,116.6023
2023-03-22,116.6023
2023-03-23,116.6023
2023-03-24,116.6023
2023-03-25,116.6023
2023-03-26,116.6023
2023-03-27,116.6023
2023-03-28,116.6023
2023-03-29,116.6023
2023-03-30,116.6023
2023-03-31,104.5963
2023-04-01,104.5963
2023-04-02,104.5963
2023-04-03,104.5963
2023-04-04,104.5963
2023-04-05,104.5963
2023-04-06,104.5963
2023-04-07,104.5963
2023-04-08,104.5963
2023-04-09,104.5963
2023-04-10,104.5963
2023-04-11,104.5963
2023-04-12,104.5963
2023-04-13,104.5963
2023-04-14,104.5963
2023-04-15,104.5963
2023-04-16,104.5963
2023-04-17,104.5963
2023-04-18,104.5963
2023-04-19,104.5963
2023-04-20,104.5963
2023-04-21,104.5963
2023-04-22,104.5963
2023-04-23,104.5963
2023-04-24,104.5963
2023-04-25,104.5963
2023-04-26,104.5963
2023-04-27,104.5963
2023-04-28,104.5963
2023-04-29,104.5963
2023-04-30,104.5963
2023-05-01,104.5963
2023-05-02,104.5963
2023-05-03,104.5963
2023-05-04,104.5963
2023-05-05,104.5963
2023-05-06,104.5963
2023-05-07,104.5963
2023-05-08,104.5963
2023-05-09,104.5963
2023-05-10,104.5963
2023-05-11,104.5963
2023-05-12,104.5963
2023-05-13,104.5963
2023-05-14,104.5963
2023-05-15,104.5963
2023-05-16,104.5963
2023-05-17,104.5963
2023-05-18,104.5963
2023-05-19,104.5963
2023-05-20,104.5963
2023-05-21,104.5963
2023-05-22,104.5963
2023-05-23,104.5963
2023-05-24,104.5963
2023-05-25,104.5963
2023-05-26,104.5963
2023-05-27,104.5963
2023-05-28,104.5963
2023-05-29,104.5963
2023-05-30,104.5963
2023-05-31,104.5963
2023-06-01,104.5963
2023-06-02,104.5963
2023-06-03,104.5963
2023-06-04,104.5963
2023-06-05,104.5963
2023-06-06,104.5963
2023-06-07,104.5963
2023-06-08,104.5963
2023-06-09,104.5963
2023-06-10,104.5963
2023-06-11,104.5963
2023-06-12,104.5963
2023-06-13,104.5963
2023-06-14,104.5963
2023-06-15,104.5963
2023-06-16,104.5963
2023-06-17,104.5963
2023-06-18,104.5963
2023-06-19,104.5963
2023-06-20,104.5963
2023-06-21,104.5963
2023-06-22,104.5963
2023-06-23,104.5963
2023-06-24,104.5963
2023-06-25,104.5963
2023-06-26,104.5963
2023-06-27,104.5963
2023-06-28,104.5963
2023-06-29,104.5963
2023-06-30,106.1758
2023-07-01,106.1758
2023-07-02,106.1758
2023-07-03,106.1758
2023-07-04,106.1758
2023-07-05,106.1758
2023-07-06,106.1758
2023-07-07,106.1758
2023-07-08,106.1758
2023-07-09,106.1758
2023-07-10,106.1758
2023-07-11,106.1758
2023-07-12,106.1758
2023-07-13,106.1758
2023-07-14,106.1758
2023-07-15,106.1758
2023-07-16,106.1758
2023-07-17,106.1758
2023-07-18,106.1758
2023-07-19,106.1758
2023-07-20,106.1758
2023-07-21,106.1758
2023-07-22,106.1758
2023-07-23,106.1758
2023-07-24,106.1758
2023-07-25,106.1758
2023-07-26,106.1758
2023-07-27,106.1758
2023-07-28,106.1758
2023-07-29,106.1758
2023-07-30,106.1758
2023-07-31,106.1758
2023-08-01,106.1758
2023-08-02,106.1758
2023-08-03,106.1758
2023-08-04,106.1758
2023-08-05,106.1758
2023-08-06,106.1758
2023-08-07,106.1758
2023-08-08,106.1758
2023-08-09,106.1758
2023-08-10,106.1758
2023-08-11,106.1758
2023-08-12,106.1758
2023-08-13,106.1758
2023-08-14,106.1758
2023-08-15,106.1758
2023-08-16,106.1758
2023-08-17,106.1758
2023-08-18,106.1758
2023-08-19,106.1758
2023-08-20,106.1758
2023-08-21,106.1758
2023-08-22,106.1758
2023-08-23,106.1758
2023-08-24,106.1758
2023-08-25,106.1758
2023-08-26,106.1758
2023-08-27,106.1758
2023-08-28,106.1758
2023-08-29,106.1758
2023-08-30,106.1758
2023-08-31,106.1758
2023-09-01,106.1758
2023-09-02,106.1758
2023-09-03,106.1758
2023-09-04,106.1758
2023-09-05,106.1758
2023-09-06,106.1758
2023-09-07,106.1758
2023-09-08,106.1758
2023-09-09,106.1758
2023-09-10,106.1758
2023-09-11,106.1758
2023-09-12,106.1758
2023-09-13,106.1758
2023-09-14,106.1758
2023-09-15,106.1758
2023-09-16,106.1758
2023-09-17,106.1758
2023-09-18,106.1758
2023-09-19,106.1758
2023-09-20,106.1758
2023-09-21,106.1758
2023-09-22,106.1758
2023-09-23,106.1758
2023-09-24,106.1758
2023-09-25,106.1758
2023-09-26,106.1758
2023-09-27,106.1758
2023-09-28,106.1758
2023-09-29,106.1758
2023-09-30,54.503
2023-10-01,54.503
2023-10-02,54.503
2023-10-03,54.503
2023-10-04,54.503
2023-10-05,54.503
2023-10-06,54.503
2023-10-07,54.503
2023-10-08,54.503
2023-10-09,54.503
2023-10-10,54.503
2023-10-11,54.503
2023-10-12,54.503
2023-10-13,54.503
2023-10-14,54.503
2023-10-15,54.503
2023-10-16,54.503
2023-10-17,54.503
2023-10-18,54.503
2023-10-19,54.503
2023-10-20,54.503
2023-10-21,54.503
2023-10-22,54.503
2023-10-23,54.503
2023-10-24,54.503
2023-10-25,54.503
2023-10-26,54.503
2023-10-27,54.503
2023-10-28,54.503
2023-10-29,54.503
2023-10-30,54.503
2023-10-31,54.503
2023-11-01,54.503
2023-11-02,54.503
2023-11-03,54.503
2023-11-04,54.503
2023-11-05,54.503
2023-11-06,54.503
2023-11-07,54.503
2023-11-08,54.503
2023-11-09,54.503
2023-11-10,54.503
2023-11-11,54.503
2023-11-12,54.503
2023-11-13,54.503
2023-11-14,54.503
2023-11-15,54.503
2023-11-16,54.503
2023-11-17,54.503
2023-11-18,54.503
2023-11-19,54.503
2023-11-20,54.503
2023-11-21,54.503
2023-11-22,54.503
2023-11-23,54.503
2023-11-24,54.503
2023-11-25,54.503
2023-11-26,54.503
2023-11-27,54.503
2023-11-28,54.503
2023-11-29,54.503
2023-11-30,54.503
2023-12-01,54.503
2023-12-02,54.503
2023-12-03,54.503
2023-12-04,54.503
2023-12-05,54.503
2023-12-06,54.503
2023-12-07,54.503
2023-12-08,54.503
2023-12-09,54.503
2023-12-10,54.503
2023-12-11,54.503
2023-12-12,54.503
2023-12-13,54.503
2023-12-14,54.503
2023-12-15,54.503
2023-12-16,54.503
2023-12-17,54.503
2023-12-18,54.503
2023-12-19,54.503
2023-12-20,54.503
2023-12-21,54.503
2023-12-22,54.503
2023-12-23,54.503
2023-12-24,54.503
2023-12-25,54.503
2023-12-26,54.503
2023-12-27,54.503
2023-12-28,54.503
2023-12-29,54.503
2023-12-30,54.503
2023-12-31,41.161
2024-01-01,41.161
2024-01-02,41.161
2024-01-03,41.161
2024-01-04,41.161
2024-01-05,41.161
2024-01-06,41.161
2024-01-07,41.161
2024-01-08,41.161
2024-01-09,41.161
2024-01-10,41.161
2024-01-11,41.161
2024-01-12,41.161
2024-01-13,41.161
2024-01-14,41.161
2024-01-15,41.161
2024-01-16,41.161
2024-01-17,41.161
2024-01-18,41.161
2024-01-19,41.161
2024-01-20,41.161
2024-01-21,41.161
2024-01-22,41.161
2024-01-23,41.161
2024-01-24,41.161
2024-01-25,41.161
2024-01-26,41.161
2024-01-27,41.161
2024-01-28,41.161
2024-01-29,41.161
2024-01-30,41.161
2024-01-31,41.161
2024-02-01,41.161
2024-02-02,41.161
2024-02-03,41.161
2024-02-04,41.161
2024-02-05,41.161
2024-02-06,41.161
2024-02-07,41.161
2024-02-08,41.161
2024-02-09,41.161
2024-02-10,41.161
2024-02-11,41.161
2024-02-12,41.161
2024-02-13,41.161
2024-02-14,41.161
2024-02-15,41.161
2024-02-16,41.161
2024-02-17,41.161
2024-02-18,41.161
2024-02-19,41.161
2024-02-20,41.161
2024-02-21,41.161
2024-02-22,41.161
2024-02-23,41.161
2024-02-24,41.161
2024-02-25,41.161
2024-02-26,41.161
2024-02-27,41.161
2024-02-28,41.161
2024-02-29,41.161
2024-03-01,41.161
2024-03-02,41.161
2024-03-03,41.161
2024-03-04,41.161
2024-03-05,41.161
2024-03-06,41.161
2024-03-07,41.161
2024-03-08,41.161
2024-03-09,41.161
2024-03-10,41.161
2024-03-11,41.161
2024-03-12,41.161
2024-03-13,41.161
2024-03-14,41.161
2024-03-15,41.161
2024-03-16,41.161
2024-03-17,41.161
2024-03-18,41.161
2024-03-19,41.161
2024-03-20,41.161
2024-03-21,41.161
