,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity
2008-02-06,6.9559,6.9559,6.9559,6.9559,1070.0
2008-02-07,6.9442,6.9442,6.856,6.8737,9393.0
2008-02-08,6.8678,6.8678,6.1569,6.198,22744.0
2008-02-09,6.8678,6.8678,6.1569,6.198,22744.0
2008-02-10,6.8678,6.8678,6.1569,6.198,22744.0
2008-02-11,6.2274,6.2274,6.0805,6.2039,128847.0
2008-02-12,6.2039,6.292,6.1158,6.198,112758.0
2008-02-13,6.2039,6.2157,6.1217,6.2157,324278.0
2008-02-14,6.1745,6.1745,6.1393,6.1393,16461.0
2008-02-15,6.151,6.1569,6.057,6.0805,23245.0
2008-02-16,6.151,6.1569,6.057,6.0805,23245.0
2008-02-17,6.151,6.1569,6.057,6.0805,23245.0
2008-02-18,6.057,6.2744,5.5812,5.8808,36532.0
2008-02-19,5.8808,6.1922,5.8808,5.8808,6824.0
2008-02-20,6.0512,6.0512,5.8808,5.9102,4994.0
2008-02-21,5.9043,5.9043,5.8925,5.8925,2200.0
2008-02-22,5.9043,5.9043,5.8632,5.869,20045.0
2008-02-23,5.9043,5.9043,5.8632,5.869,20045.0
2008-02-24,5.9043,5.9043,5.8632,5.869,20045.0
2008-02-25,5.869,5.9924,5.869,5.8925,14927.0
2008-02-26,5.8808,5.8867,5.8514,5.8514,9042.0
2008-02-27,5.8749,5.8749,5.8162,5.8455,33432.0
2008-02-28,5.8514,5.8573,5.8162,5.8162,12641.0
2008-02-29,5.8162,5.8749,5.7868,5.7868,5710.0
2008-03-01,5.8162,5.8749,5.7868,5.7868,5710.0
2008-03-02,5.8162,5.8749,5.7868,5.7868,5710.0
2008-03-03,5.8162,5.8162,5.728,5.728,5817.0
2008-03-04,5.8279,5.8279,5.6693,5.6987,2919.0
2008-03-05,5.6987,5.822,5.6987,5.728,7337.0
2008-03-06,5.728,5.9748,5.728,5.9572,17796.0
2008-03-07,6.0512,6.0512,5.8749,5.9395,26533.0
2008-03-08,6.0512,6.0512,5.8749,5.9395,26533.0
2008-03-09,6.0512,6.0512,5.8749,5.9395,26533.0
2008-03-10,6.0218,6.0218,5.6987,5.7868,10580.0
2008-03-11,5.6987,5.7398,5.6987,5.7104,7837.0
2008-03-12,5.8162,5.8279,5.7868,5.8162,17379.0
2008-03-13,5.7868,5.7868,5.6693,5.6693,25692.0
2008-03-14,5.6693,5.6693,5.6399,5.6399,13667.0
2008-03-15,5.6693,5.6693,5.6399,5.6399,13667.0
2008-03-16,5.6693,5.6693,5.6399,5.6399,13667.0
2008-03-17,5.6517,5.6517,5.5283,5.5342,3185.0
2008-03-18,5.6399,5.6399,5.493,5.493,3275.0
2008-03-19,5.5518,5.8749,5.5518,5.8749,16315.0
2008-03-20,5.5577,5.869,5.5577,5.8632,3975.0
2008-03-21,5.5577,5.869,5.5577,5.8632,3975.0
2008-03-22,5.5577,5.869,5.5577,5.8632,3975.0
2008-03-23,5.5577,5.869,5.5577,5.8632,3975.0
2008-03-24,5.5577,5.869,5.5577,5.8632,3975.0
2008-03-25,5.9337,5.9337,5.6458,5.7222,88084.0
2008-03-26,5.6987,5.8162,5.681,5.8162,67892.0
2008-03-27,5.6987,5.8632,5.6987,5.7457,75012.0
2008-03-28,5.8749,5.9337,5.7457,5.9337,67664.0
2008-03-29,5.8749,5.9337,5.7457,5.9337,67664.0
2008-03-30,5.8749,5.9337,5.7457,5.9337,67664.0
2008-03-31,5.7868,6.1687,5.7868,5.9219,20740.0
2008-04-01,5.9337,6.1687,5.8749,5.8749,30505.0
2008-04-02,6.0805,6.1687,5.9983,5.9983,25738.0
2008-04-03,6.0218,6.1393,5.9807,5.9924,52888.0
2008-04-04,6.01,6.0805,6.0042,6.0218,48390.0
2008-04-05,6.01,6.0805,6.0042,6.0218,48390.0
2008-04-06,6.01,6.0805,6.0042,6.0218,48390.0
2008-04-07,6.0277,6.2157,6.0218,6.1804,41783.0
2008-04-08,6.1804,6.3449,6.1628,6.3449,192795.0
2008-04-09,6.4565,6.4977,6.3273,6.4037,23264.0
2008-04-10,6.4037,6.7385,6.3978,6.7385,37603.0
2008-04-11,6.7385,6.7385,6.5858,6.7385,7087.0
2008-04-12,6.7385,6.7385,6.5858,6.7385,7087.0
2008-04-13,6.7385,6.7385,6.5858,6.7385,7087.0
2008-04-14,6.4683,6.6622,6.4683,6.6622,3458.0
2008-04-15,6.6622,6.6622,6.6093,6.6093,567.0
2008-04-16,6.668,6.7033,6.6328,6.668,15448.0
2008-04-17,6.668,6.668,6.386,6.386,738416.0
2008-04-18,6.2627,6.4448,6.2568,6.3332,11830.0
2008-04-19,6.2627,6.4448,6.2568,6.3332,11830.0
2008-04-20,6.2627,6.4448,6.2568,6.3332,11830.0
2008-04-21,6.3242,6.3302,6.2589,6.3302,3967.0
2008-04-22,6.3064,6.3242,6.3005,6.3005,2199.0
2008-04-23,6.0865,6.3242,6.0687,6.1162,4683.0
2008-04-24,6.1281,6.3242,6.0152,6.3124,18447.0
2008-04-25,6.1281,6.3242,6.0152,6.3124,18447.0
2008-04-26,6.1281,6.3242,6.0152,6.3124,18447.0
2008-04-27,6.1281,6.3242,6.0152,6.3124,18447.0
2008-04-28,6.3302,6.3302,6.0033,6.0092,7908.0
2008-04-29,6.1816,6.1816,6.1816,6.1816,719.0
2008-04-30,6.1816,6.3302,6.1816,6.1816,11265.0
2008-05-01,6.0687,6.0687,6.0508,6.0627,17500.0
2008-05-02,6.0924,6.0924,6.0924,6.0924,323.0
2008-05-03,6.0924,6.0924,6.0924,6.0924,323.0
2008-05-04,6.0924,6.0924,6.0924,6.0924,323.0
2008-05-05,6.1222,6.134,6.0924,6.134,6895.0
2008-05-06,6.1816,6.1935,6.1756,6.1816,11983.0
2008-05-07,6.1816,6.1816,6.1459,6.1519,58024.0
2008-05-08,6.1043,6.1519,6.1043,6.1222,855107.0
2008-05-09,6.1043,6.1281,6.0687,6.0746,1021520.0
2008-05-10,6.1043,6.1281,6.0687,6.0746,1021520.0
2008-05-11,6.1043,6.1281,6.0687,6.0746,1021520.0
2008-05-12,6.0687,6.1816,6.0508,6.1756,8208.0
2008-05-13,6.1222,6.3302,6.1222,6.241,15790.0
2008-05-14,6.2173,6.2707,6.2173,6.2707,12523.0
2008-05-15,6.2291,6.3777,6.2291,6.3302,127091.0
2008-05-16,6.3302,6.4015,6.3302,6.348,17064.0
2008-05-17,6.3302,6.4015,6.3302,6.348,17064.0
2008-05-18,6.3302,6.4015,6.3302,6.348,17064.0
2008-05-19,6.4015,6.6274,6.4015,6.6274,12964.0
2008-05-20,6.4253,6.4491,6.3956,6.4312,401509.0
2008-05-21,6.4015,6.5204,6.3896,6.4193,23206.0
2008-05-22,6.3599,6.3599,6.2113,6.2113,30118.0
2008-05-23,6.0508,6.2291,5.9498,6.0984,18794.0
2008-05-24,6.0508,6.2291,5.9498,6.0984,18794.0
2008-05-25,6.0508,6.2291,5.9498,6.0984,18794.0
2008-05-26,6.0627,6.0984,6.0033,6.0627,88912.0
2008-05-27,6.0627,6.0984,6.0508,6.0746,75252.0
2008-05-28,6.4431,6.4431,6.0092,6.0627,23509.0
2008-05-29,6.0568,6.1103,6.0568,6.0746,17343.0
2008-05-30,6.0805,6.4193,6.0687,6.4193,5624.0
2008-05-31,6.0805,6.4193,6.0687,6.4193,5624.0
2008-06-01,6.0805,6.4193,6.0687,6.4193,5624.0
2008-06-02,6.354,6.4431,6.0865,6.1222,31032.0
2008-06-03,6.1222,6.1222,6.0627,6.0627,7060.0
2008-06-04,6.3956,6.3956,6.0627,6.3718,8372.0
2008-06-05,6.0627,6.1519,6.0033,6.1222,16104.0
2008-06-06,6.1222,6.1816,6.0627,6.1756,14149.0
2008-06-07,6.1222,6.1816,6.0627,6.1756,14149.0
2008-06-08,6.1222,6.1816,6.0627,6.1756,14149.0
2008-06-09,6.1222,6.1816,6.0627,6.1756,14149.0
2008-06-10,6.1756,6.4253,6.0627,6.4253,18687.0
2008-06-11,6.241,6.4253,6.241,6.4253,2355.0
2008-06-12,6.0627,6.241,6.0568,6.241,3552.0
2008-06-13,6.1816,6.1875,6.1222,6.1875,13560.0
2008-06-14,6.1816,6.1875,6.1222,6.1875,13560.0
2008-06-15,6.1816,6.1875,6.1222,6.1875,13560.0
2008-06-16,6.1935,6.2291,6.0627,6.0627,6287.0
2008-06-17,6.2113,6.2113,5.9557,6.0627,259305.0
2008-06-18,6.2113,6.2113,6.0568,6.0627,44232.0
2008-06-19,6.1935,6.241,6.0865,6.241,987228.0
2008-06-20,6.1816,6.7938,6.1756,6.7938,55525.0
2008-06-21,6.1816,6.7938,6.1756,6.7938,55525.0
2008-06-22,6.1816,6.7938,6.1756,6.7938,55525.0
2008-06-23,7.2039,7.2039,6.7938,6.9424,1563.0
2008-06-24,6.9424,6.9424,6.8116,6.8116,6826.0
2008-06-25,6.8057,6.8057,6.6155,6.6155,13054.0
2008-06-26,6.5858,6.8235,6.5858,6.8235,33125.0
2008-06-27,6.8235,7.1267,6.776,7.0018,5750.0
2008-06-28,6.8235,7.1267,6.776,7.0018,5750.0
2008-06-29,6.8235,7.1267,6.776,7.0018,5750.0
2008-06-30,7.0018,7.3704,7.0018,7.1326,30091.0
2008-07-01,7.2218,7.2218,7.1029,7.2218,29969.0
2008-07-02,7.2218,7.2218,6.776,7.0732,8167.0
2008-07-03,7.0732,7.0791,6.8948,7.0732,34763.0
2008-07-04,7.0434,7.1504,7.0434,7.1326,7466.0
2008-07-05,7.0434,7.1504,7.0434,7.1326,7466.0
2008-07-06,7.0434,7.1504,7.0434,7.1326,7466.0
2008-07-07,7.1326,7.1504,6.8354,6.9662,9232.0
2008-07-08,6.8948,7.1207,6.8948,7.0732,14694.0
2008-07-09,6.984,7.0732,6.9543,7.0732,6751.0
2008-07-10,7.0197,7.1267,6.8295,6.8354,17992.0
2008-07-11,6.8354,6.8651,6.7165,6.8651,4859.0
2008-07-12,6.8354,6.8651,6.7165,6.8651,4859.0
2008-07-13,6.8354,6.8651,6.7165,6.8651,4859.0
2008-07-14,6.8651,6.8651,6.6274,6.776,20131.0
2008-07-15,6.5679,6.7106,6.5085,6.5679,24254.0
2008-07-16,6.1756,6.5144,6.1756,6.4193,36427.0
2008-07-17,6.5382,6.7403,6.3896,6.7403,319976.0
2008-07-18,6.5382,6.5739,6.5382,6.5739,7197.0
2008-07-19,6.5382,6.5739,6.5382,6.5739,7197.0
2008-07-20,6.5382,6.5739,6.5382,6.5739,7197.0
2008-07-21,6.5739,6.7284,6.5739,6.7284,5454.0
2008-07-22,6.7284,7.0375,6.7284,7.0316,30560.0
2008-07-23,6.7344,6.9662,6.6868,6.9186,5450.0
2008-07-24,6.9305,6.9305,6.7463,6.9305,4056.0
2008-07-25,6.9246,7.0256,6.7641,6.8354,4638.0
2008-07-26,6.9246,7.0256,6.7641,6.8354,4638.0
2008-07-27,6.9246,7.0256,6.7641,6.8354,4638.0
2008-07-28,6.8651,7.0316,6.8354,7.0316,11368.0
2008-07-29,7.0316,7.1267,7.0316,7.1267,22087.0
2008-07-30,7.1207,7.1207,6.984,7.1148,4958.0
2008-07-31,7.1148,7.1267,7.0732,7.0732,6770.0
2008-08-01,7.0732,7.1267,7.0672,7.1088,27234.0
2008-08-02,7.0732,7.1267,7.0672,7.1088,27234.0
2008-08-03,7.0732,7.1267,7.0672,7.1088,27234.0
2008-08-04,7.1088,7.1148,6.984,7.1088,7800.0
2008-08-05,7.1088,7.1088,7.0672,7.1088,2417.0
2008-08-06,7.1088,7.1326,7.0137,7.0732,3889.0
2008-08-07,7.0732,7.1326,7.0197,7.0316,2971.0
2008-08-08,7.0137,7.1326,6.9721,7.1088,9006.0
2008-08-09,7.0137,7.1326,6.9721,7.1088,9006.0
2008-08-10,7.0137,7.1326,6.9721,7.1088,9006.0
2008-08-11,7.0434,7.0434,6.9127,7.0434,4739.0
2008-08-12,7.0732,7.1029,7.0137,7.1029,7189.0
2008-08-13,7.1029,7.1029,7.0613,7.091,3841.0
2008-08-14,7.0732,7.0732,6.8176,7.0434,2741.0
2008-08-15,6.9543,7.0375,6.9008,7.0375,2718.0
2008-08-16,6.9543,7.0375,6.9008,7.0375,2718.0
2008-08-17,6.9543,7.0375,6.9008,7.0375,2718.0
2008-08-18,7.0375,7.0375,6.984,7.0316,2984.0
2008-08-19,7.0256,7.0375,6.9721,7.0375,3549.0
2008-08-20,7.0078,7.0851,6.9186,7.0732,11218.0
2008-08-21,7.0851,7.0851,7.0672,7.0732,21467.0
2008-08-22,7.0732,7.0732,7.0137,7.0434,2660.0
2008-08-23,7.0732,7.0732,7.0137,7.0434,2660.0
2008-08-24,7.0732,7.0732,7.0137,7.0434,2660.0
2008-08-25,7.0434,7.0434,6.9721,7.0434,2112.0
2008-08-26,7.0434,7.0434,7.0434,7.0434,1965.0
2008-08-27,7.0434,7.0434,6.9543,7.0434,5817.0
2008-08-28,7.0434,7.091,7.0434,7.091,43012.0
2008-08-29,7.091,7.0969,6.984,7.0732,5773.0
2008-08-30,7.091,7.0969,6.984,7.0732,5773.0
2008-08-31,7.091,7.0969,6.984,7.0732,5773.0
2008-09-01,7.091,7.2455,7.0316,7.1326,103235.0
2008-09-02,7.2515,7.2515,6.9543,7.0672,332537.0
2008-09-03,7.0672,7.2455,7.0434,7.0494,8319.0
2008-09-04,7.1029,7.1029,6.9543,7.0969,10369.0
2008-09-05,7.1029,7.2515,7.0732,7.2515,5834.0
2008-09-06,7.1029,7.2515,7.0732,7.2515,5834.0
2008-09-07,7.1029,7.2515,7.0732,7.2515,5834.0
2008-09-08,7.6022,7.6022,7.4239,7.4239,1540.0
2008-09-09,7.4298,7.4298,7.4239,7.4239,778.0
2008-09-10,7.4298,7.4298,7.4001,7.4001,1552.0
2008-09-11,7.4001,7.4001,7.1326,7.192,7295.0
2008-09-12,7.192,7.6022,7.192,7.4298,9575.0
2008-09-13,7.192,7.6022,7.192,7.4298,9575.0
2008-09-14,7.192,7.6022,7.192,7.4298,9575.0
2008-09-15,7.4298,8.0242,7.4298,7.727,4232.0
2008-09-16,7.4298,7.4417,7.198,7.4298,8029.0
2008-09-17,7.727,7.7745,7.2039,7.2039,142230.0
2008-09-18,7.7032,7.7032,7.3585,7.3585,2739.0
2008-09-19,7.2336,7.406,7.0732,7.0732,5826.0
2008-09-20,7.2336,7.406,7.0732,7.0732,5826.0
2008-09-21,7.2336,7.406,7.0732,7.0732,5826.0
2008-09-22,7.0553,7.0791,6.7165,7.0732,28835.0
2008-09-23,7.2812,7.2812,7.0672,7.1326,16114.0
2008-09-24,7.1326,7.2574,7.1326,7.2574,3236.0
2008-09-25,7.406,7.406,7.192,7.2812,21521.0
2008-09-26,7.1385,7.2812,7.1385,7.192,6149.0
2008-09-27,7.1385,7.2812,7.1385,7.192,6149.0
2008-09-28,7.1385,7.2812,7.1385,7.192,6149.0
2008-09-29,7.192,7.192,6.9543,7.192,8072.0
2008-09-30,7.1326,7.1326,6.0924,7.091,4548.0
2008-10-01,7.0137,7.0137,6.9543,7.0078,2580.0
2008-10-02,7.0078,7.0434,6.9662,7.0137,17888.0
2008-10-03,7.0137,7.0197,6.9959,7.0137,51538.0
2008-10-04,7.0137,7.0197,6.9959,7.0137,51538.0
2008-10-05,7.0137,7.0197,6.9959,7.0137,51538.0
2008-10-06,7.0137,7.0137,7.0018,7.0137,22505.0
2008-10-07,7.0137,7.0137,6.8116,7.0137,65881.0
2008-10-08,7.0137,7.0137,6.9186,6.9424,32857.0
2008-10-09,6.9424,7.0137,6.9246,7.0137,48442.0
2008-10-10,7.0137,7.0137,6.984,6.984,65586.0
2008-10-11,7.0137,7.0137,6.984,6.984,65586.0
2008-10-12,7.0137,7.0137,6.984,6.984,65586.0
2008-10-13,6.9543,6.9543,6.4788,6.5085,118238.0
2008-10-14,6.5679,6.776,6.241,6.776,15044.0
2008-10-15,6.8948,6.9424,6.2351,6.2351,9459.0
2008-10-16,6.241,6.241,6.0033,6.0033,13350.0
2008-10-17,6.0627,6.0627,5.9438,6.0033,14441.0
2008-10-18,6.0627,6.0627,5.9438,6.0033,14441.0
2008-10-19,6.0627,6.0627,5.9438,6.0033,14441.0
2008-10-20,6.0627,6.1816,5.9438,6.1816,2386.0
2008-10-21,6.3599,6.3599,6.0033,6.1519,11175.0
2008-10-22,6.1519,6.776,5.9914,6.776,10046.0
2008-10-23,6.77,6.77,6.5917,6.6274,6907.0
2008-10-24,6.7581,6.8057,6.7581,6.8057,6212.0
2008-10-25,6.7581,6.8057,6.7581,6.8057,6212.0
2008-10-26,6.7581,6.8057,6.7581,6.8057,6212.0
2008-10-27,6.6868,6.6928,6.6749,6.6868,1611.0
2008-10-28,6.6868,6.6868,5.9319,6.2113,3406.0
2008-10-29,6.241,6.4075,5.9438,5.9498,4392.0
2008-10-30,5.9795,6.0033,5.9438,5.9438,261457.0
2008-10-31,6.4134,6.4193,6.241,6.3005,16084.0
2008-11-01,6.4134,6.4193,6.241,6.3005,16084.0
2008-11-02,6.4134,6.4193,6.241,6.3005,16084.0
2008-11-03,6.3124,6.4134,6.3005,6.4134,6125.0
2008-11-04,6.4134,6.4134,6.3599,6.3658,6597.0
2008-11-05,6.6274,6.9543,6.5977,6.8354,70570.0
2008-11-06,6.3599,6.8354,6.3124,6.8354,8670.0
2008-11-07,6.8057,6.8354,6.5382,6.8354,6483.0
2008-11-08,6.8057,6.8354,6.5382,6.8354,6483.0
2008-11-09,6.8057,6.8354,6.5382,6.8354,6483.0
2008-11-10,6.6571,6.8354,6.5679,6.5679,3748.0
2008-11-11,6.5679,6.5679,6.5382,6.5382,1359.0
2008-11-12,6.5204,6.5382,6.5204,6.5204,2333.0
2008-11-13,6.4193,6.4193,6.3005,6.3005,1510.0
2008-11-14,6.3064,6.3064,6.2173,6.2173,5000.0
2008-11-15,6.3064,6.3064,6.2173,6.2173,5000.0
2008-11-16,6.3064,6.3064,6.2173,6.2173,5000.0
2008-11-17,6.2173,6.2173,6.2113,6.2113,2106.0
2008-11-18,6.1816,6.1816,6.1519,6.1638,4553.0
2008-11-19,5.9438,6.1222,5.9438,5.9438,4699.0
2008-11-20,5.9835,5.9835,5.6172,5.6172,4525.0
2008-11-21,5.4951,5.4951,5.4645,5.4645,48588.0
2008-11-22,5.4951,5.4951,5.4645,5.4645,48588.0
2008-11-23,5.4951,5.4951,5.4645,5.4645,48588.0
2008-11-24,5.4768,5.4768,5.1898,5.1898,7005.0
2008-11-25,5.3424,5.3485,5.3424,5.3424,30989.0
2008-11-26,5.3424,5.4951,5.3424,5.4951,22842.0
2008-11-27,5.5012,5.6477,5.4951,5.6477,13688.0
2008-11-28,5.5256,5.6477,5.4951,5.6477,21796.0
2008-11-29,5.5256,5.6477,5.4951,5.6477,21796.0
2008-11-30,5.5256,5.6477,5.4951,5.6477,21796.0
2008-12-01,5.6782,5.6782,5.6477,5.6477,10300.0
2008-12-02,5.6477,5.6782,5.6477,5.6477,10543.0
2008-12-03,5.6538,5.6782,5.6538,5.6782,567.0
2008-12-04,5.721,5.8187,5.7149,5.8187,5336.0
2008-12-05,5.8614,5.953,5.8614,5.9408,11738.0
2008-12-06,5.8614,5.953,5.8614,5.9408,11738.0
2008-12-07,5.8614,5.953,5.8614,5.9408,11738.0
2008-12-08,6.0995,6.1362,6.0995,6.1056,169894.0
2008-12-09,6.1056,6.1972,6.1056,6.1056,160418.0
2008-12-10,6.1056,6.1056,5.8614,5.8614,12145.0
2008-12-11,5.8614,5.8919,5.8614,5.8614,115128.0
2008-12-12,5.8614,5.8614,5.8614,5.8614,7229.0
2008-12-13,5.8614,5.8614,5.8614,5.8614,7229.0
2008-12-14,5.8614,5.8614,5.8614,5.8614,7229.0
2008-12-15,5.9225,5.9286,5.837,5.8919,1969.0
2008-12-16,5.8004,5.8065,5.721,5.7393,101224.0
2008-12-17,5.7393,5.7454,5.7393,5.7393,42333.0
2008-12-18,5.6782,5.6782,5.4951,5.4951,2925.0
2008-12-19,5.5073,5.7515,5.5073,5.7515,2390.0
2008-12-20,5.5073,5.7515,5.5073,5.7515,2390.0
2008-12-21,5.5073,5.7515,5.5073,5.7515,2390.0
2008-12-22,6.3499,6.3499,6.2583,6.2583,467.0
2008-12-23,5.7698,5.7698,5.7698,5.7698,804.0
2008-12-24,5.7698,5.7698,5.7698,5.7698,804.0
2008-12-25,5.7698,5.7698,5.7698,5.7698,804.0
2008-12-26,5.7698,5.7698,5.7698,5.7698,804.0
2008-12-27,5.7698,5.7698,5.7698,5.7698,804.0
2008-12-28,5.7698,5.7698,5.7698,5.7698,804.0
2008-12-29,6.1056,6.1056,6.1056,6.1056,710.0
2008-12-30,6.0995,6.0995,6.0995,6.0995,10830.0
2008-12-31,5.9225,5.9225,5.9225,5.9225,100.0
2009-01-01,5.9225,5.9225,5.9225,5.9225,100.0
2009-01-02,5.9225,5.9225,5.9225,5.9225,1010.0
2009-01-03,5.9225,5.9225,5.9225,5.9225,1010.0
2009-01-04,5.9225,5.9225,5.9225,5.9225,1010.0
2009-01-05,5.9164,5.9164,5.8004,5.8614,5990.0
2009-01-06,5.8614,5.9225,5.8004,5.9225,17133.0
2009-01-07,5.9225,5.9225,5.8614,5.8614,42607.0
2009-01-08,5.8004,5.9225,5.8004,5.9225,1473.0
2009-01-09,5.9286,5.9286,5.8004,5.8004,8957.0
2009-01-10,5.9286,5.9286,5.8004,5.8004,8957.0
2009-01-11,5.9286,5.9286,5.8004,5.8004,8957.0
2009-01-12,5.8614,5.8614,5.8614,5.8614,1000.0
2009-01-13,5.9225,6.1056,5.9225,6.1056,13408.0
2009-01-14,6.1056,6.1056,5.953,6.1056,2240.0
2009-01-15,6.1056,6.1667,6.1056,6.1667,601.0
2009-01-16,6.1667,6.2583,6.1667,6.1667,7236.0
2009-01-17,6.1667,6.2583,6.1667,6.1667,7236.0
2009-01-18,6.1667,6.2583,6.1667,6.1667,7236.0
2009-01-19,6.1667,6.1667,6.1667,6.1667,2999.0
2009-01-20,5.8004,5.8675,5.8004,5.8675,299.0
2009-01-21,5.8675,5.8675,5.8675,5.8675,120.0
2009-01-22,5.8614,5.8919,5.8614,5.8919,2682.0
2009-01-23,5.8919,6.1056,5.8919,5.9103,29824.0
2009-01-24,5.8919,6.1056,5.8919,5.9103,29824.0
2009-01-25,5.8919,6.1056,5.8919,5.9103,29824.0
2009-01-26,5.8919,6.1056,5.8919,5.9103,29824.0
2009-01-27,5.8919,5.953,5.8614,5.953,27855.0
2009-01-28,5.8919,5.953,5.8614,5.953,27855.0
2009-01-29,5.9164,5.9164,5.9103,5.9103,4000.0
2009-01-30,5.9408,6.4109,5.9286,6.4109,4065.0
2009-01-31,5.9408,6.4109,5.9286,6.4109,4065.0
2009-02-01,5.9408,6.4109,5.9286,6.4109,4065.0
2009-02-02,6.4109,6.4109,6.3926,6.3926,1252.0
2009-02-03,6.3987,6.3987,6.3987,6.3987,3316.0
2009-02-04,6.4109,6.4109,6.4048,6.4048,1634.0
2009-02-05,6.4109,6.4109,6.2277,6.2583,1326.0
2009-02-06,6.24,6.4109,6.1056,6.4109,6618.0
2009-02-07,6.24,6.4109,6.1056,6.4109,6618.0
2009-02-08,6.24,6.4109,6.1056,6.4109,6618.0
2009-02-09,6.0751,6.0751,5.9408,6.0751,278.0
2009-02-10,6.0751,6.2583,6.0751,6.2583,2128.0
2009-02-11,6.2583,6.3193,6.2583,6.2888,5200.0
2009-02-12,6.2583,6.3804,6.1972,6.3804,4486.0
2009-02-13,6.3804,6.4109,6.2216,6.2216,3359.0
2009-02-14,6.3804,6.4109,6.2216,6.2216,3359.0
2009-02-15,6.3804,6.4109,6.2216,6.2216,3359.0
2009-02-16,6.3804,6.3804,6.2216,6.2216,3059.0
2009-02-17,6.1056,6.3132,6.1056,6.2583,3600.0
2009-02-18,6.1056,6.1056,5.9225,6.0446,3230.0
2009-02-19,6.1362,6.1362,5.9225,5.9347,6008.0
2009-02-20,5.9225,5.9225,5.8919,5.8919,7491.0
2009-02-21,5.9225,5.9225,5.8919,5.8919,7491.0
2009-02-22,5.9225,5.9225,5.8919,5.8919,7491.0
2009-02-23,5.8919,5.8919,5.8614,5.8614,3581.0
2009-02-24,5.8614,5.8614,5.8614,5.8614,178.0
2009-02-25,5.8614,5.8614,5.8614,5.8614,140.0
2009-02-26,5.8614,5.8614,5.8614,5.8614,310.0
2009-02-27,5.7332,6.1667,5.7332,6.1423,8985.0
2009-02-28,5.7332,6.1667,5.7332,6.1423,8985.0
2009-03-01,5.7332,6.1667,5.7332,6.1423,8985.0
2009-03-02,5.9835,6.2277,5.9835,6.2277,16400.0
2009-03-03,6.1056,6.1056,5.9041,5.9835,5509.0
2009-03-04,5.8065,5.9225,5.8065,5.9041,5157.0
2009-03-05,5.898,5.9286,5.8919,5.898,16301.0
2009-03-06,5.8675,5.8919,5.8614,5.8614,31393.0
2009-03-07,5.8675,5.8919,5.8614,5.8614,31393.0
2009-03-08,5.8675,5.8919,5.8614,5.8614,31393.0
2009-03-09,5.8614,5.9164,5.8614,5.8614,5866.0
2009-03-10,5.8004,5.9225,5.7271,5.7942,11193.0
2009-03-11,5.7759,5.7759,5.6782,5.7393,19630.0
2009-03-12,5.7393,5.7393,5.7393,5.7393,776.0
2009-03-13,5.6782,5.7088,5.6172,5.6172,7994.0
2009-03-14,5.6782,5.7088,5.6172,5.6172,7994.0
2009-03-15,5.6782,5.7088,5.6172,5.6172,7994.0
2009-03-16,5.6172,5.6966,5.5073,5.6111,15564.0
2009-03-17,5.55,5.7088,5.55,5.5622,981.0
2009-03-18,5.7088,5.7088,5.7088,5.7088,1337.0
2009-03-19,5.5989,5.5989,5.5928,5.5928,8849.0
2009-03-20,5.6233,5.6233,5.5928,5.6172,18248.0
2009-03-21,5.6233,5.6233,5.5928,5.6172,18248.0
2009-03-22,5.6233,5.6233,5.5928,5.6172,18248.0
2009-03-23,5.6172,5.6843,5.6172,5.6843,246688.0
2009-03-24,5.6782,5.7942,5.6782,5.7942,4802.0
2009-03-25,5.7698,5.7942,5.7149,5.7698,1210.0
2009-03-26,5.7698,5.8614,5.7149,5.8004,70145.0
2009-03-27,5.8309,5.9164,5.8309,5.8675,71366.0
2009-03-28,5.8309,5.9164,5.8309,5.8675,71366.0
2009-03-29,5.8309,5.9164,5.8309,5.8675,71366.0
2009-03-30,5.8919,6.0995,5.8919,6.0202,6716.0
2009-03-31,6.0141,6.0751,6.0141,6.0202,75696.0
2009-04-01,6.0629,6.0995,6.0202,6.0995,14852.0
2009-04-02,6.0995,6.1667,6.0446,6.1667,21309.0
2009-04-03,6.1667,6.2277,6.1606,6.1911,39908.0
2009-04-04,6.1667,6.2277,6.1606,6.1911,39908.0
2009-04-05,6.1667,6.2277,6.1606,6.1911,39908.0
2009-04-06,6.2033,6.4109,6.1667,6.3254,146572.0
2009-04-07,6.4048,6.4048,6.3682,6.4048,18105.0
2009-04-08,6.3926,6.3987,6.3926,6.3926,5556.0
2009-04-09,6.4109,6.5941,6.1667,6.5819,4140.0
2009-04-10,6.4109,6.5941,6.1667,6.5819,4140.0
2009-04-11,6.4109,6.5941,6.1667,6.5819,4140.0
2009-04-12,6.4109,6.5941,6.1667,6.5819,4140.0
2009-04-13,6.4109,6.5941,6.1667,6.5819,4140.0
2009-04-14,6.5941,6.8688,6.5819,6.6857,22486.0
2009-04-15,6.6796,6.7162,6.5391,6.6857,138971.0
2009-04-16,6.704,6.704,6.649,6.6551,11514.0
2009-04-17,6.6551,6.7223,6.6368,6.7162,40388.0
2009-04-18,6.6551,6.7223,6.6368,6.7162,40388.0
2009-04-19,6.6551,6.7223,6.6368,6.7162,40388.0
2009-04-20,6.7773,6.7773,6.7345,6.7773,9593.0
2009-04-21,6.7773,6.7773,6.6429,6.6429,5196.0
